,status,card_present_flag,bpay_biller_code,account,txn_description,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,customer_id,movement,long,lat,merchant_long,merchant_lat,year_month,weekday,distance
11503,authorized,1.0,,ACC-1516130869,POS,Jessica,2905.78,2018-10-27,F,21,Darwin City,NT,2018-10-27T15:39:59.000+0000,21.35,CUS-325142416,debit,130.84,-12.45,130.84,-12.46,2018-10,Saturday,1.1119747169445446
11504,authorized,0.0,,ACC-38923874,POS,Ryan,44976.07,2018-10-27,M,38,Chatswood,NSW,2018-10-27T15:51:14.000+0000,55.95,CUS-3249305314,debit,151.27,-33.9,151.18,-33.8,2018-10,Saturday,13.883207068539685
11505,posted,,,ACC-2920611728,PAYMENT,Tyler,10625.38,2018-10-27,M,69,,,2018-10-27T16:00:00.000+0000,17.0,CUS-1388323263,debit,144.96,-37.76,,,2018-10,Saturday,
11506,posted,,,ACC-37709441,PHONE BANK,Charles,19980.76,2018-10-27,M,18,,,2018-10-27T16:00:00.000+0000,21.0,CUS-3336454548,debit,153.41,-28.01,,,2018-10,Saturday,
11507,authorized,1.0,,ACC-3954677887,POS,Ruth,8804.67,2018-10-27,F,47,Perth,WA,2018-10-27T16:03:43.000+0000,12.51,CUS-3716701010,debit,115.72,-32.28,115.88,-31.94,2018-10,Saturday,40.69866626049286
11508,authorized,1.0,,ACC-1443681913,POS,Ryan,5076.74,2018-10-27,M,31,Petersham,NSW,2018-10-27T16:20:40.000+0000,29.06,CUS-3129499595,debit,150.92,-33.77,151.16,-33.9,2018-10,Saturday,26.46446863605727
11509,authorized,1.0,,ACC-958000567,SALES-POS,Sandra,9612.49,2018-10-27,F,34,Bakewell,NT,2018-10-27T16:37:37.000+0000,33.23,CUS-4142663097,debit,130.9,-12.37,130.99,-12.5,2018-10,Saturday,17.449611632970367
11510,authorized,1.0,,ACC-2528867619,SALES-POS,Abigail,21134.17,2018-10-27,F,40,Nowra,NSW,2018-10-27T16:54:34.000+0000,33.73,CUS-2505971401,debit,138.58,-34.96,150.61,-34.89,2018-10,Saturday,1096.1278060963043
11511,posted,,,ACC-1523339231,PAYMENT,Tim,85492.29,2018-10-27,M,40,,,2018-10-27T17:00:00.000+0000,76.0,CUS-1816693151,debit,115.83,-31.9,,,2018-10,Saturday,
11512,posted,,,ACC-854938045,PAYMENT,James,13535.7,2018-10-27,M,28,,,2018-10-27T17:00:00.000+0000,49.0,CUS-4023861240,debit,147.63,-22.84,,,2018-10,Saturday,
11513,authorized,1.0,,ACC-2650850707,SALES-POS,Brian,117141.35,2018-10-27,M,42,Blackwater,QLD,2018-10-27T17:06:32.000+0000,34.76,CUS-2819545904,debit,148.16,-23.52,148.88,-23.59,2018-10,Saturday,73.80111563362155
11514,authorized,1.0,,ACC-1344825761,POS,Sarah,24179.13,2018-10-27,F,46,Melbourne,VIC,2018-10-27T17:16:09.000+0000,57.1,CUS-1499065773,debit,151.09,-33.91,144.97,-37.84,2018-10,Saturday,703.2930135688393
11515,authorized,0.0,,ACC-964839203,SALES-POS,Michael,42618.25,2018-10-27,M,21,Dederang,VIC,2018-10-27T17:25:46.000+0000,24.67,CUS-2059096722,debit,146.92,-36.07,147.01,-36.47,2018-10,Saturday,45.20397185937738
11516,authorized,1.0,,ACC-966140392,POS,Joseph,12272.29,2018-10-27,M,21,Hobart,TAS,2018-10-27T17:35:23.000+0000,11.07,CUS-537508723,debit,147.08,-37.97,147.33,-42.88,2018-10,Saturday,546.3762447435361
11517,authorized,1.0,,ACC-354106658,SALES-POS,Christine,23328.0,2018-10-27,F,39,Clare,SA,2018-10-27T17:44:59.000+0000,4.96,CUS-2376382098,debit,151.04,-33.8,138.61,-33.83,2018-10,Saturday,1147.6508398605422
11518,authorized,0.0,,ACC-1443681913,SALES-POS,Ryan,5068.25,2018-10-27,M,31,Mascot,NSW,2018-10-27T17:54:36.000+0000,8.49,CUS-3129499595,debit,150.92,-33.77,151.18,-33.92,2018-10,Saturday,29.235667417576888
11519,posted,,,ACC-414431115,PAYMENT,Amy,6632.32,2018-10-27,F,43,,,2018-10-27T18:00:00.000+0000,189.0,CUS-2599279756,debit,142.77,-37.06,,,2018-10,Saturday,
11520,posted,,,ACC-958000567,PAYMENT,Sandra,9595.49,2018-10-27,F,34,,,2018-10-27T18:00:00.000+0000,17.0,CUS-4142663097,debit,130.9,-12.37,,,2018-10,Saturday,
11521,authorized,1.0,,ACC-414431115,SALES-POS,Amy,6821.32,2018-10-27,F,43,Maryborough,VIC,2018-10-27T18:09:33.000+0000,20.84,CUS-2599279756,debit,142.77,-37.06,143.74,-37.05,2018-10,Saturday,86.08465974539274
11522,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,4637.77,2018-10-27,F,24,Kensington,VIC,2018-10-27T18:31:18.000+0000,15.49,CUS-3378712515,debit,145.45,-37.74,144.93,-37.79,2018-10,Saturday,46.04665901549267
11523,authorized,0.0,,ACC-3771436525,SALES-POS,Derek,7715.69,2018-10-27,M,20,Malvern,VIC,2018-10-27T18:53:02.000+0000,0.1,CUS-3325710106,debit,145.04,-37.92,145.04,-37.85,2018-10,Saturday,7.783610931120502
11524,authorized,0.0,,ACC-4274272854,SALES-POS,Timothy,9832.66,2018-10-27,M,20,Burnley,VIC,2018-10-27T19:07:28.000+0000,4.54,CUS-2484453271,debit,145.23,-37.86,145.02,-37.83,2018-10,Saturday,18.738153847058154
11525,authorized,1.0,,ACC-182446574,POS,Tonya,11236.38,2018-10-27,F,27,Rainbow Flat,NSW,2018-10-27T19:18:27.000+0000,22.63,CUS-3026014945,debit,116.06,-32.0,152.47,-32.01,2018-10,Saturday,3416.541644867722
11526,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,4634.01,2018-10-27,F,24,Mount Gambier Airport,SA,2018-10-27T19:29:27.000+0000,3.76,CUS-3378712515,debit,145.45,-37.74,140.78,-37.74,2018-10,Saturday,410.6022329705094
11527,authorized,0.0,,ACC-1222300524,POS,Michael,1876.07,2018-10-27,M,38,Kadina,SA,2018-10-27T19:40:26.000+0000,24.17,CUS-2142601169,debit,151.23,-33.94,137.72,-33.96,2018-10,Saturday,1245.246722823603
11528,authorized,1.0,,ACC-3771436525,SALES-POS,Derek,7677.07,2018-10-27,M,20,Macleod,VIC,2018-10-27T19:51:25.000+0000,38.62,CUS-3325710106,debit,145.04,-37.92,145.08,-37.72,2018-10,Saturday,22.514601451358683
11529,posted,,,ACC-4258502723,INTER BANK,Kimberly,4599.41,2018-10-27,F,24,,,2018-10-27T20:00:00.000+0000,28.0,CUS-3378712515,debit,145.45,-37.74,,,2018-10,Saturday,
11530,authorized,1.0,,ACC-414431115,SALES-POS,Amy,6611.61,2018-10-27,F,43,Castlemaine,VIC,2018-10-27T20:01:28.000+0000,20.71,CUS-2599279756,debit,142.77,-37.06,144.22,-37.06,2018-10,Saturday,128.66291191646332
11531,authorized,0.0,,ACC-3771436525,SALES-POS,Derek,7655.62,2018-10-27,M,20,Melbourne,VIC,2018-10-27T20:08:11.000+0000,21.45,CUS-3325710106,debit,145.04,-37.92,144.96,-37.82,2018-10,Saturday,13.150456134467829
11532,authorized,0.0,,ACC-182446574,POS,Tonya,11218.15,2018-10-27,F,27,Cannington,WA,2018-10-27T20:14:53.000+0000,18.23,CUS-3026014945,debit,116.06,-32.0,115.94,-32.02,2018-10,Saturday,11.530644492378606
11533,authorized,1.0,,ACC-2305712452,POS,Debra,6925.22,2018-10-27,F,18,Albany,WA,2018-10-27T20:21:36.000+0000,25.2,CUS-1842679196,debit,138.61,-34.89,117.88,-35.03,2018-10,Saturday,1885.7782211801107
11534,authorized,0.0,,ACC-4258502723,SALES-POS,Kimberly,4627.41,2018-10-27,F,24,Parkville,VIC,2018-10-27T20:28:19.000+0000,6.6,CUS-3378712515,debit,145.45,-37.74,144.95,-37.79,2018-10,Saturday,44.30160633533385
11535,authorized,1.0,,ACC-2776252858,SALES-POS,Kristin,9022.7,2018-10-27,F,43,Saint Albans,VIC,2018-10-27T20:35:02.000+0000,9.06,CUS-4123612273,debit,144.95,-37.76,144.8,-37.76,2018-10,Saturday,13.18578029518701
11536,authorized,1.0,,ACC-414431115,SALES-POS,Amy,6585.45,2018-10-27,F,43,Castlemaine,VIC,2018-10-27T20:41:44.000+0000,26.16,CUS-2599279756,debit,142.77,-37.06,144.22,-37.06,2018-10,Saturday,128.66291191646332
11537,authorized,1.0,,ACC-2776252858,POS,Kristin,9009.06,2018-10-27,F,43,Southbank,VIC,2018-10-27T20:48:27.000+0000,13.64,CUS-4123612273,debit,144.95,-37.76,144.96,-37.82,2018-10,Saturday,6.729579260180176
11538,authorized,1.0,,ACC-4274272854,POS,Timothy,9824.06,2018-10-27,M,20,Melbourne,VIC,2018-10-27T20:55:10.000+0000,8.6,CUS-2484453271,debit,145.23,-37.86,144.96,-37.82,2018-10,Saturday,24.122323790601655
11539,posted,,,ACC-1344825761,PAYMENT,Sarah,24151.13,2018-10-27,F,46,,,2018-10-27T21:00:00.000+0000,28.0,CUS-1499065773,debit,151.09,-33.91,,,2018-10,Saturday,
11540,posted,,,ACC-958000567,INTER BANK,Sandra,9443.49,2018-10-27,F,34,,,2018-10-27T21:00:00.000+0000,152.0,CUS-4142663097,debit,130.9,-12.37,,,2018-10,Saturday,
11541,authorized,1.0,,ACC-3481401842,SALES-POS,Tiffany,9172.32,2018-10-27,F,25,Gilgandra,NSW,2018-10-27T21:01:17.000+0000,34.82,CUS-1669695324,debit,115.74,-31.72,148.67,-31.71,2018-10,Saturday,3102.7454084192286
11542,authorized,1.0,,ACC-4274272854,SALES-POS,Timothy,9806.15,2018-10-27,M,20,Southbank,VIC,2018-10-27T21:05:53.000+0000,17.91,CUS-2484453271,debit,145.23,-37.86,144.96,-37.82,2018-10,Saturday,24.122323790601655
11543,authorized,1.0,,ACC-3233697971,POS,Robin,14076.15,2018-10-27,F,34,Yagoona,NSW,2018-10-27T21:10:30.000+0000,38.45,CUS-1147642491,debit,151.04,-33.77,151.03,-33.91,2018-10,Saturday,15.594565065206949
11544,authorized,1.0,,ACC-2776252858,POS,Kristin,8990.47,2018-10-27,F,43,Glen Waverley,VIC,2018-10-27T21:15:06.000+0000,18.59,CUS-4123612273,debit,144.95,-37.76,145.17,-37.88,2018-10,Saturday,23.483694442935857
11545,authorized,0.0,,ACC-4274272854,POS,Timothy,9783.9,2018-10-27,M,20,Oakleigh,VIC,2018-10-27T21:19:43.000+0000,22.25,CUS-2484453271,debit,145.23,-37.86,145.09,-37.89,2018-10,Saturday,12.732726823482457
11546,authorized,1.0,,ACC-2528867619,POS,Abigail,21105.87,2018-10-27,F,40,Adelaide,SA,2018-10-27T21:24:19.000+0000,28.3,CUS-2505971401,debit,138.58,-34.96,138.6,-34.92,2018-10,Saturday,4.807153027945082
11547,authorized,0.0,,ACC-4274272854,SALES-POS,Timothy,9772.35,2018-10-27,M,20,Melbourne,VIC,2018-10-27T21:28:56.000+0000,11.55,CUS-2484453271,debit,145.23,-37.86,144.98,-37.85,2018-10,Saturday,21.97709525625738
11548,authorized,0.0,,ACC-2776252858,POS,Kristin,8973.4,2018-10-27,F,43,Surrey Hills,VIC,2018-10-27T21:33:32.000+0000,17.07,CUS-4123612273,debit,144.95,-37.76,145.09,-37.84,2018-10,Saturday,15.180180359288517
11549,authorized,1.0,,ACC-4274272854,SALES-POS,Timothy,9759.48,2018-10-27,M,20,North Melbourne,VIC,2018-10-27T21:38:09.000+0000,12.87,CUS-2484453271,debit,145.23,-37.86,144.95,-37.8,2018-10,Saturday,25.480037095581675
11550,authorized,1.0,,ACC-3771436525,SALES-POS,Derek,7645.4,2018-10-27,M,20,Hampton,VIC,2018-10-27T21:42:45.000+0000,10.22,CUS-3325710106,debit,145.04,-37.92,145.02,-37.95,2018-10,Saturday,3.7686828199898588
11551,authorized,0.0,,ACC-854938045,SALES-POS,James,13502.43,2018-10-27,M,28,Bruthen,VIC,2018-10-27T21:47:22.000+0000,33.27,CUS-4023861240,debit,147.63,-22.84,147.83,-37.71,2018-10,Saturday,1653.5787065459383
11552,authorized,1.0,,ACC-2673069055,POS,Richard,11691.71,2018-10-27,M,24,Alexandra Hills,QLD,2018-10-27T21:51:58.000+0000,13.71,CUS-51506836,debit,152.99,-27.49,153.22,-27.52,2018-10,Saturday,22.92768104663769
11553,authorized,1.0,,ACC-2528867619,POS,Abigail,21041.86,2018-10-27,F,40,Nowra North,NSW,2018-10-27T21:56:35.000+0000,64.01,CUS-2505971401,debit,138.58,-34.96,150.59,-34.87,2018-10,Saturday,1094.4590246777739
11554,posted,,,ACC-1799207998,PAYMENT,Susan,10391.37,2018-10-27,F,20,,,2018-10-27T22:00:00.000+0000,30.0,CUS-164374203,debit,150.68,-33.79,,,2018-10,Saturday,
11555,authorized,1.0,,ACC-574997646,POS,Mackenzie,6404.09,2018-10-27,F,18,Elliston,SA,2018-10-27T22:03:36.000+0000,18.46,CUS-586638664,debit,150.79,-33.64,134.89,-33.65,2018-10,Saturday,1470.3780877161043
11556,authorized,1.0,,ACC-2265520058,POS,Catherine,7419.63,2018-10-27,F,26,Rose Bay,NSW,2018-10-27T22:17:29.000+0000,15.45,CUS-331942311,debit,151.27,-33.85,151.28,-33.87,2018-10,Saturday,2.4078239709971503
11557,authorized,1.0,,ACC-3481401842,POS,Tiffany,9163.44,2018-10-27,F,25,Claremont,WA,2018-10-27T22:31:23.000+0000,8.88,CUS-1669695324,debit,115.74,-31.72,115.77,-31.98,2018-10,Saturday,29.049224122341258
11558,authorized,1.0,,ACC-3771436525,SALES-POS,Derek,7631.98,2018-10-27,M,20,Saint Kilda,VIC,2018-10-27T22:45:16.000+0000,13.42,CUS-3325710106,debit,145.04,-37.92,144.98,-37.87,2018-10,Saturday,7.656801202623841
11559,authorized,1.0,,ACC-964839203,POS,Michael,42564.05,2018-10-27,M,21,Yarrawonga,VIC,2018-10-27T22:59:09.000+0000,54.2,CUS-2059096722,debit,146.92,-36.07,146.0,-36.02,2018-10,Saturday,82.90080453052987
11560,posted,,,ACC-1973887809,PAYMENT,Antonio,8344.03,2018-10-27,M,26,,,2018-10-27T23:00:00.000+0000,84.0,CUS-1646621553,debit,115.78,-31.9,,,2018-10,Saturday,
11561,posted,,,ACC-2014856841,PAYMENT,Patrick,266661.88,2018-10-27,M,46,,,2018-10-27T23:00:00.000+0000,43.0,CUS-2370108457,debit,144.99,-37.9,,,2018-10,Saturday,
11562,posted,,,ACC-2259139624,PAYMENT,Cindy,20583.72,2018-10-27,F,19,,,2018-10-27T23:00:00.000+0000,88.0,CUS-3174332735,debit,144.66,-37.91,,,2018-10,Saturday,
11563,posted,,,ACC-3881031190,PAYMENT,Richard,9197.54,2018-10-27,M,37,,,2018-10-27T23:00:00.000+0000,135.0,CUS-3201519139,debit,149.19,-21.15,,,2018-10,Saturday,
11564,posted,,,ACC-3954677887,PAYMENT,Ruth,8780.67,2018-10-27,F,47,,,2018-10-27T23:00:00.000+0000,24.0,CUS-3716701010,debit,115.72,-32.28,,,2018-10,Saturday,
11565,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,4570.68,2018-10-27,F,24,Truganina,VIC,2018-10-27T23:17:44.000+0000,28.73,CUS-3378712515,debit,145.45,-37.74,144.72,-37.81,2018-10,Saturday,64.63026139503404
11566,authorized,1.0,,ACC-2528867619,SALES-POS,Abigail,21008.39,2018-10-27,F,40,Griffith,ACT,2018-10-27T23:36:36.000+0000,33.47,CUS-2505971401,debit,138.58,-34.96,149.13,-35.32,2018-10,Saturday,959.6872456773995
11567,authorized,1.0,,ACC-182446574,SALES-POS,Tonya,11185.47,2018-10-27,F,27,Hawker,SA,2018-10-27T23:55:28.000+0000,32.68,CUS-3026014945,debit,116.06,-32.0,138.42,-31.89,2018-10,Saturday,2106.0288605653445
11568,authorized,1.0,,ACC-3233697971,SALES-POS,Robin,14008.32,2018-10-28,F,34,Sydney,NSW,2018-10-28T00:47:29.000+0000,67.83,CUS-1147642491,debit,151.04,-33.77,151.21,-33.87,2018-10,Sunday,19.243459852526872
11569,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,4536.09,2018-10-28,F,24,Cairns City,QLD,2018-10-28T01:15:41.000+0000,34.59,CUS-3378712515,debit,145.45,-37.74,145.77,-16.93,2018-10,Sunday,2314.1781667098635
11570,authorized,1.0,,ACC-1222300524,POS,Michael,1630.03,2018-10-28,M,38,Panania,NSW,2018-10-28T01:35:17.000+0000,246.04,CUS-2142601169,debit,151.23,-33.94,151.0,-33.96,2018-10,Sunday,21.330822363316813
11571,authorized,0.0,,ACC-3827517394,SALES-POS,Craig,47347.88,2018-10-28,M,28,Kings Langley,NSW,2018-10-28T01:54:54.000+0000,25.49,CUS-2663907001,debit,151.12,-33.89,150.94,-33.76,2018-10,Sunday,22.031948988661163
11572,posted,,,ACC-1349834573,PAYMENT,Matthew,18274.5,2018-10-28,M,39,,,2018-10-28T02:00:00.000+0000,82.0,CUS-1790886359,debit,145.17,-37.84,,,2018-10,Sunday,
11573,posted,,,ACC-2107684084,PAYMENT,Richard,12434.42,2018-10-28,M,22,,,2018-10-28T02:00:00.000+0000,25.0,CUS-2283904812,debit,145.03,-37.88,,,2018-10,Sunday,
11574,authorized,0.0,,ACC-966140392,POS,Joseph,12251.62,2018-10-28,M,21,Frankston,VIC,2018-10-28T02:14:47.000+0000,20.67,CUS-537508723,debit,147.08,-37.97,145.12,-38.15,2018-10,Sunday,172.7606216598256
11575,authorized,0.0,,ACC-240804743,SALES-POS,Kenneth,20605.02,2018-10-28,M,29,Piccadilly,WA,2018-10-28T02:34:47.000+0000,37.22,CUS-261674136,debit,121.48,-30.75,121.47,-30.74,2018-10,Sunday,1.4663476392924142
11576,authorized,1.0,,ACC-966140392,POS,Joseph,12144.28,2018-10-28,M,21,Melbourne,VIC,2018-10-28T02:54:47.000+0000,107.34,CUS-537508723,debit,147.08,-37.97,144.96,-37.82,2018-10,Sunday,186.76767826666136
11577,posted,,,ACC-1056639002,INTER BANK,Michael,56489.54,2018-10-28,M,22,,,2018-10-28T03:00:00.000+0000,36.0,CUS-3462882033,debit,145.03,-37.91,,,2018-10,Sunday,
11578,authorized,1.0,,ACC-2776252858,SALES-POS,Kristin,8952.25,2018-10-28,F,43,Doncaster,VIC,2018-10-28T03:27:24.000+0000,21.15,CUS-4123612273,debit,144.95,-37.76,145.14,-37.79,2018-10,Sunday,17.029470809574466
11579,posted,,,ACC-4258502723,PAYMENT,Kimberly,4498.09,2018-10-28,F,24,,,2018-10-28T04:00:00.000+0000,38.0,CUS-3378712515,debit,145.45,-37.74,,,2018-10,Sunday,
11580,authorized,1.0,,ACC-1598451071,POS,Diana,1611.01,2018-10-28,F,26,Leinster,WA,2018-10-28T04:03:44.000+0000,9.99,CUS-2487424745,debit,153.41,-27.95,120.7,-27.92,2018-10,Sunday,3203.564771926349
11581,authorized,1.0,,ACC-966140392,SALES-POS,Joseph,12129.61,2018-10-28,M,21,Tarneit,VIC,2018-10-28T04:34:59.000+0000,14.67,CUS-537508723,debit,147.08,-37.97,144.67,-37.86,2018-10,Sunday,211.7633547278133
11582,posted,,,ACC-3485804958,PAYMENT,Jessica,31213.5,2018-10-28,F,34,,,2018-10-28T05:00:00.000+0000,31.0,CUS-1196156254,debit,138.52,-35.01,,,2018-10,Sunday,
11583,posted,,,ACC-559365433,PAYMENT,Mary,4542.32,2018-10-28,F,64,,,2018-10-28T05:00:00.000+0000,30.0,CUS-1654129794,debit,147.31,-42.88,,,2018-10,Sunday,
11584,posted,,,ACC-3827517394,INTER BANK,Craig,45576.88,2018-10-28,M,28,,,2018-10-28T05:00:00.000+0000,1771.0,CUS-2663907001,debit,151.12,-33.89,,,2018-10,Sunday,
11585,posted,,,ACC-1516130869,INTER BANK,Jessica,2732.78,2018-10-28,F,21,,,2018-10-28T05:00:00.000+0000,173.0,CUS-325142416,debit,130.84,-12.45,,,2018-10,Sunday,
11586,authorized,1.0,,ACC-2776252858,SALES-POS,Kristin,8918.96,2018-10-28,F,43,Brookvale,NSW,2018-10-28T05:39:59.000+0000,33.29,CUS-4123612273,debit,144.95,-37.76,151.26,-33.77,2018-10,Sunday,721.4742320907675
11587,posted,,,ACC-1523339231,INTER BANK,Tim,85453.29,2018-10-28,M,40,,,2018-10-28T06:00:00.000+0000,39.0,CUS-1816693151,debit,115.83,-31.9,,,2018-10,Sunday,
11588,posted,,,ACC-3881031190,INTER BANK,Richard,9049.54,2018-10-28,M,37,,,2018-10-28T06:00:00.000+0000,148.0,CUS-3201519139,debit,149.19,-21.15,,,2018-10,Sunday,
11589,posted,,,ACC-1710017148,PAYMENT,Michelle,16967.13,2018-10-28,F,19,,,2018-10-28T06:00:00.000+0000,160.0,CUS-883482547,debit,150.82,-34.01,,,2018-10,Sunday,
11590,posted,,,ACC-3771436525,PAYMENT,Derek,7582.98,2018-10-28,M,20,,,2018-10-28T07:00:00.000+0000,49.0,CUS-3325710106,debit,145.04,-37.92,,,2018-10,Sunday,
11591,authorized,1.0,,ACC-2305712452,SALES-POS,Debra,6915.89,2018-10-28,F,18,Adelaide,SA,2018-10-28T07:09:35.000+0000,9.33,CUS-1842679196,debit,138.61,-34.89,138.6,-34.92,2018-10,Sunday,3.457982741647166
11592,authorized,0.0,,ACC-1710017148,SALES-POS,Michelle,16920.1,2018-10-28,F,19,Alexandria,NSW,2018-10-28T07:49:35.000+0000,47.03,CUS-883482547,debit,150.82,-34.01,151.19,-33.91,2018-10,Sunday,35.8898681360417
11593,posted,,,ACC-3485804958,PAYMENT,Jessica,31036.5,2018-10-28,F,34,,,2018-10-28T08:00:00.000+0000,177.0,CUS-1196156254,debit,138.52,-35.01,,,2018-10,Sunday,
11594,posted,,,ACC-2107684084,INTER BANK,Richard,12401.42,2018-10-28,M,22,,,2018-10-28T08:00:00.000+0000,33.0,CUS-2283904812,debit,145.03,-37.88,,,2018-10,Sunday,
11595,posted,,,ACC-3317636250,PAYMENT,Kenneth,21028.09,2018-10-28,M,35,,,2018-10-28T08:00:00.000+0000,93.0,CUS-2738291516,debit,153.02,-27.66,,,2018-10,Sunday,
11596,authorized,1.0,,ACC-182446574,POS,Tonya,11163.02,2018-10-28,F,27,Booragoon,WA,2018-10-28T08:14:47.000+0000,22.45,CUS-3026014945,debit,116.06,-32.0,115.84,-32.03,2018-10,Sunday,21.00892450679861
11597,authorized,1.0,,ACC-1344825761,SALES-POS,Sarah,24069.89,2018-10-28,F,46,Maroubra,NSW,2018-10-28T08:34:47.000+0000,81.24,CUS-1499065773,debit,151.09,-33.91,151.24,-33.94,2018-10,Sunday,14.237046898731863
11598,authorized,1.0,,ACC-2890243754,POS,Joseph,2579.36,2018-10-28,M,37,Mermaid Beach,QLD,2018-10-28T08:54:47.000+0000,7.86,CUS-2695611575,debit,153.32,-27.93,153.44,-28.06,2018-10,Sunday,18.64831712833874
11599,posted,,,ACC-2107684084,PAYMENT,Richard,12295.42,2018-10-28,M,22,,,2018-10-28T09:00:00.000+0000,106.0,CUS-2283904812,debit,145.03,-37.88,,,2018-10,Sunday,
11600,authorized,0.0,,ACC-1683215619,POS,Barry,11204.2,2018-10-28,M,38,Nowra,NSW,2018-10-28T09:09:08.000+0000,23.29,CUS-1604596597,debit,138.67,-34.86,150.61,-34.88,2018-10,Sunday,1088.6429597086635
11601,authorized,1.0,,ACC-2776252858,SALES-POS,Kristin,8595.21,2018-10-28,F,43,Chirnside Park,VIC,2018-10-28T09:21:28.000+0000,323.75,CUS-4123612273,debit,144.95,-37.76,145.31,-37.76,2018-10,Sunday,31.647197958055397
11602,authorized,1.0,,ACC-1710017148,SALES-POS,Michelle,16898.37,2018-10-28,F,19,Cronulla,NSW,2018-10-28T09:33:49.000+0000,21.73,CUS-883482547,debit,150.82,-34.01,151.15,-34.06,2018-10,Sunday,30.911345245684952
11603,authorized,1.0,,ACC-559365433,SALES-POS,Mary,4531.73,2018-10-28,F,64,Springvale,VIC,2018-10-28T09:46:10.000+0000,10.59,CUS-1654129794,debit,147.31,-42.88,145.16,-37.93,2018-10,Sunday,579.6812798132684
11604,authorized,0.0,,ACC-3100725361,POS,Ronald,10690.27,2018-10-28,M,25,Jerilderie,NSW,2018-10-28T09:58:31.000+0000,36.06,CUS-2178051368,debit,145.73,-17.03,145.73,-35.36,2018-10,Sunday,2038.202996911262
11605,posted,,,ACC-964839203,PAYMENT,Michael,42522.05,2018-10-28,M,21,,,2018-10-28T10:00:00.000+0000,42.0,CUS-2059096722,debit,146.92,-36.07,,,2018-10,Sunday,
11606,authorized,1.0,,ACC-2673069055,POS,Richard,11679.99,2018-10-28,M,24,Collingwood,QLD,2018-10-28T10:07:16.000+0000,11.72,CUS-51506836,debit,152.99,-27.49,152.86,-27.61,2018-10,Sunday,18.50178727168092
11607,authorized,1.0,,ACC-3941181087,SALES-POS,Paul,14263.53,2018-10-28,M,25,Cunderdin,WA,2018-10-28T10:15:32.000+0000,25.55,CUS-3989008654,debit,115.79,-31.94,117.24,-31.65,2018-10,Sunday,140.7791763441114
11608,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,1597.59,2018-10-28,F,26,Helensvale,QLD,2018-10-28T10:23:48.000+0000,13.42,CUS-2487424745,debit,153.41,-27.95,153.33,-27.93,2018-10,Sunday,8.16750486414691
11609,authorized,1.0,,ACC-4065652575,POS,Lucas,14967.33,2018-10-28,M,21,Baldivis,WA,2018-10-28T10:32:03.000+0000,24.53,CUS-1117979751,debit,115.81,-31.82,115.83,-32.31,2018-10,Sunday,54.51829875012634
11610,authorized,1.0,,ACC-574997646,POS,Mackenzie,6369.6,2018-10-28,F,18,Belrose,NSW,2018-10-28T10:40:19.000+0000,34.49,CUS-586638664,debit,150.79,-33.64,151.21,-33.74,2018-10,Sunday,40.419209512411086
11611,authorized,0.0,,ACC-2673069055,POS,Richard,11665.68,2018-10-28,M,24,Capalaba,QLD,2018-10-28T10:48:35.000+0000,14.31,CUS-51506836,debit,152.99,-27.49,153.2,-27.54,2018-10,Sunday,21.442228459561314
11612,authorized,1.0,,ACC-3481401842,POS,Tiffany,9149.66,2018-10-28,F,25,Taree,NSW,2018-10-28T10:56:51.000+0000,13.78,CUS-1669695324,debit,115.74,-31.72,152.46,-31.91,2018-10,Sunday,3452.697074424474
11613,posted,,,ACC-3827517394,PAYMENT,Craig,45548.88,2018-10-28,M,28,,,2018-10-28T11:00:00.000+0000,28.0,CUS-2663907001,debit,151.12,-33.89,,,2018-10,Sunday,
11614,posted,,,ACC-1496451953,INTER BANK,Ricky,22230.1,2018-10-28,M,43,,,2018-10-28T11:00:00.000+0000,31.0,CUS-3142625864,debit,145.16,-37.84,,,2018-10,Sunday,
11615,posted,,,ACC-2615038700,INTER BANK,Emily,33908.07,2018-10-28,F,43,,,2018-10-28T11:00:00.000+0000,38.0,CUS-3255104878,debit,145.35,-38.03,,,2018-10,Sunday,
11616,posted,,,ACC-854938045,PAYMENT,James,13468.43,2018-10-28,M,28,,,2018-10-28T11:00:00.000+0000,34.0,CUS-4023861240,debit,147.63,-22.84,,,2018-10,Sunday,
11617,authorized,1.0,,ACC-2249586092,SALES-POS,Edward,12161.43,2018-10-28,M,19,Mirrabooka,WA,2018-10-28T11:05:15.000+0000,67.52,CUS-443776336,debit,115.98,-32.07,115.86,-31.87,2018-10,Sunday,24.954044256284234
11618,authorized,1.0,,ACC-1799207998,SALES-POS,Susan,10146.41,2018-10-28,F,20,Sydney,NSW,2018-10-28T11:13:43.000+0000,244.96,CUS-164374203,debit,150.68,-33.79,151.19,-33.82,2018-10,Sunday,47.24065686552447
